lat,lon,county
40.43603,-74.30059,Middlesex County
40.80669,-74.13202,Bergen County
40.57275,-74.107025,Richmond County
40.75819,-73.97851,New York County
40.697826,-73.967865,Kings County
40.731724,-74.004234,New York County
40.758717,-73.91812,Queens County
40.717354,-73.960396,Kings County
40.74574,-73.993675,New York County
40.720737,-73.99526,New York County
40.689316,-73.99258,Kings County
40.745888,-73.98852,New York County
40.808224,-74.106514,Bergen County
40.723225,-74.001076,New York County
40.66398,-73.99589,Kings County
40.859188,-74.10506,Bergen County
40.743088,-74.00838,New York County
43.007225,-78.862434,Erie County
40.75058,-73.987755,New York County
40.74224,-74.00545,New York County
40.8137,-74.16315,Essex County
40.74255,-73.982605,New York County
40.72799,-74.0054,New York County
40.62496,-73.96343,Kings County
40.868073,-73.920654,New York County
40.72299,-73.9878,New York County
40.779297,-73.98093,New York County
40.724285,-74.00196,New York County
40.734837,-73.9997,New York County
40.720787,-74.001976,New York County
40.757374,-73.96999,New York County
40.77781,-73.978584,New York County
40.72979,-74.000694,New York County
40.7933,-73.97283,New York County
40.736397,-73.98854,New York County
40.66506,-73.90523,Kings County
40.774826,-73.95393,New York County
40.772125,-73.983696,New York County
40.73851,-73.98998,New York County
40.763412,-73.977646,New York County
40.753807,-73.992386,New York County
40.75246,-73.99433,New York County
40.75933,-73.98918,New York County
40.747917,-73.97944,New York County
40.516685,-74.28659,Middlesex County
41.77155,-73.800735,Dutchess County
40.71402,-73.989876,New York County
42.74727,-73.81393,Albany County
40.839455,-73.847786,Bronx County
40.930916,-74.24909,Passaic County
40.721745,-73.987595,New York County
40.66643,-75.30709,Northampton County
40.940575,-74.1481,Passaic County
43.08704,-78.68689,Niagara County
40.906944,-74.55408,Morris County
40.756718,-73.988846,New York County
40.673283,-73.83261,Queens County
40.7594,-73.919655,Queens County
40.706993,-74.003716,New York County
40.756966,-73.98581,New York County
40.62559,-74.135254,Richmond County
40.778175,-73.98055,New York County
40.737045,-74.00373,New York County
40.73113,-73.99353,New York County
43.034172,-77.44237,Ontario County
40.714718,-73.949524,Kings County
40.724052,-73.993835,New York County
40.73473,-73.99956,New York County
40.705254,-74.01601,New York County
40.70983,-74.01475,New York County
40.76297,-73.97397,New York County
40.765736,-73.98334,New York County
40.714302,-73.998726,New York County
40.714905,-74.01533,New York County
40.74731,-74.00125,New York County
40.876724,-74.186356,Passaic County
40.111565,-74.2487,Ocean County
40.719463,-73.984886,New York County
40.704975,-73.80119,Queens County
40.751328,-73.992165,New York County
40.745136,-73.95344,Queens County
40.74736,-73.99778,New York County
40.72932,-74.01089,New York County
40.597347,-73.7552,Queens County
40.728,-73.99345,New York County
40.726837,-73.98337,New York County
40.75984,-73.98037,New York County
40.85055,-73.966995,Bergen County
40.74531,-73.978424,New York County
40.752346,-73.98736,New York County
40.768353,-73.98026,New York County
40.760258,-73.98695,New York County
40.715843,-74.00498,New York County
40.731995,-74.00358,New York County
40.71651,-73.96149,Kings County
40.713696,-73.831215,Queens County
40.7814,-74.00559,Hudson County
40.83945,-73.8718,Bronx County
40.738327,-74.005554,New York County
40.7799,-73.9815,New York County
40.82302,-73.97588,Bergen County
40.765236,-73.97995,New York County
40.714172,-73.949844,Kings County
40.774292,-73.96375,New York County
40.669125,-73.94236,Kings County
40.720654,-73.98425,New York County
40.909042,-73.87903,Westchester County
40.760635,-73.98756,New York County
40.675697,-73.7093,Nassau County
40.74521,-73.992874,New York County
40.74775,-74.006966,New York County
40.737404,-73.991264,New York County
40.759254,-73.98515,New York County
40.60247,-73.995026,Kings County
40.87036,-73.84609,Bronx County
40.76024,-73.98692,New York County
40.72759,-74.17524,Essex County
40.7348,-74.00005,New York County
39.550125,-74.73507,Atlantic County
40.764023,-73.98829,New York County
40.77649,-73.95055,New York County
40.74199,-73.998276,New York County
40.8154,-73.95801,New York County
40.734962,-73.86663,Queens County
40.750202,-73.986465,New York County
40.723892,-73.9968,New York County
40.612858,-73.91257,Kings County
40.721634,-73.95827,Kings County
40.775658,-73.95902,New York County
40.758743,-73.97094,New York County
40.740265,-74.00581,New York County
40.752808,-73.97717,New York County
40.722843,-73.988754,New York County
40.714413,-74.037704,Hudson County
40.757923,-73.989746,New York County
40.871292,-74.14161,Passaic County
40.75806,-73.78754,Queens County
40.734814,-74.00797,New York County
40.74186,-74.00509,New York County
40.95919,-74.07566,Bergen County
40.76296,-73.98235,New York County
40.72827,-73.98482,New York County
40.75756,-73.78165,Queens County
43.181587,-77.68607,Monroe County
40.753063,-73.78014,Queens County
40.77153,-73.91595,Queens County
40.750248,-73.989914,New York County
40.84985,-74.07552,Bergen County
40.76382,-73.97301,New York County
40.607388,-74.00232,Kings County
40.633553,-73.893654,Kings County
40.698437,-73.929955,Kings County
40.807766,-73.94546,New York County
40.73019,-73.994514,New York County
40.780098,-74.0097,Hudson County
40.758106,-73.9876,New York County
40.698753,-74.28118,Union County
40.68193,-73.94995,Kings County
40.685104,-73.9801,Kings County
40.71908,-73.98514,New York County
40.76148,-74.07551,Hudson County
40.66765,-73.70684,Nassau County
40.744267,-73.98399,New York County
44.705944,-73.50837,Clinton County
40.771633,-73.95625,New York County
42.745247,-73.80975,Albany County
40.743126,-73.92139,Queens County
40.64509,-73.78452,Queens County
40.715977,-73.997375,New York County
40.891357,-74.2714,Essex County
40.6882,-73.96265,Kings County
40.732082,-74.06419,Hudson County
40.760666,-73.984634,New York County
40.900898,-74.21207,Passaic County
40.758846,-73.98955,New York County
40.862175,-73.883934,Bronx County
40.725063,-73.98299,New York County
40.72473,-73.9972,New York County
40.745605,-74.03334,Hudson County
40.75813,-73.98746,New York County
40.80474,-73.95544,New York County
40.768032,-73.98187,New York County
40.78025,-73.963585,New York County
40.7467,-73.977455,New York County
40.772903,-73.91651,Queens County
40.72854,-74.04655,Hudson County
40.7237,-73.996346,New York County
40.73362,-74.00315,New York County
40.730206,-74.00479,New York County
40.7648,-73.7715,Queens County
40.803547,-73.96337,New York County
40.88964,-74.27131,Essex County
40.72627,-73.986145,New York County
40.747,-73.9528,Queens County
40.754704,-73.98765,New York County
40.740486,-73.98732,New York County
40.65946,-74.16864,Union County
40.718746,-73.99051,New York County
40.685246,-73.980774,Kings County
40.83128,-74.09217,Bergen County
40.750515,-73.9935,New York County
40.73943,-74.00798,New York County
40.73068,-74.065674,Hudson County
40.71869,-74.00092,New York County
40.76882,-73.95531,New York County
40.050762,-74.68103,Burlington County
40.750084,-73.99083,New York County
40.731712,-73.98923,New York County
40.63525,-74.02626,Kings County
40.73943,-74.00647,New York County
40.721138,-73.84729,Queens County
40.76182,-74.00099,New York County
40.791588,-73.85131,Queens County
40.71864,-73.95997,Kings County
40.764088,-73.97372,New York County
40.851215,-73.952065,New York County
40.59221,-74.289185,Union County
40.74992,-73.97233,New York County
40.72674,-73.98904,New York County
40.905865,-74.55941,Morris County
40.811268,-73.98784,Bergen County
40.677254,-73.99192,Kings County
40.741505,-73.99327,New York County
40.8253,-74.9781,Warren County
40.720737,-73.98876,New York County
40.758507,-73.98914,New York County
40.831234,-74.08961,Bergen County
40.662216,-73.96183,Kings County
40.76589,-73.983215,New York County
40.72621,-73.790436,Queens County
40.712395,-74.03695,Hudson County
40.89178,-74.270195,Essex County
40.78054,-73.98085,New York County
40.730843,-73.99735,New York County
40.918484,-74.07563,Bergen County
40.740055,-74.00716,New York County
40.70666,-73.90556,Queens County
40.690235,-73.98697,Kings County
40.704052,-74.09867,Hudson County
40.757236,-73.99802,New York County
40.729984,-73.95773,Kings County
40.75494,-73.98393,New York County
40.890545,-74.27033,Essex County
40.96514,-74.06756,Bergen County
40.776993,-73.95536,New York County
40.753742,-73.983696,New York County
40.741695,-74.00501,New York County
40.731697,-73.98923,New York County
40.018585,-74.73227,Burlington County
40.786587,-73.9781,New York County
40.69059,-73.99635,Kings County
40.73864,-73.99253,New York County
40.79884,-73.96306,New York County
40.73546,-74.006004,New York County
40.71633,-73.95361,Kings County
40.732708,-73.98773,New York County
40.76277,-73.95615,New York County
40.63397,-74.00063,Kings County
40.83916,-73.941124,New York County
40.632076,-73.94788,Kings County
40.77005,-73.8265,Queens County
40.741863,-73.98943,New York County
40.754833,-73.986786,New York County
40.187653,-74.86905,Bucks County
40.93255,-73.8725,Westchester County
40.90046,-74.24229,Passaic County
40.738083,-73.99064,New York County
40.77693,-73.9775,New York County
40.73083,-73.989975,New York County
40.76477,-73.9168,Queens County
40.750576,-73.976166,New York County
40.75371,-73.98363,New York County
40.826767,-73.937965,New York County
40.736626,-73.9909,New York County
40.85207,-74.04199,Bergen County
40.81547,-73.93972,New York County
40.7479,-74.00053,New York County
40.76803,-73.98519,New York County
40.722843,-73.99412,New York County
40.723095,-73.99577,New York County
40.758236,-73.829636,Queens County
40.783222,-73.83344,Queens County
40.69395,-73.96176,Kings County
40.672825,-73.99086,Kings County
40.76426,-73.9672,New York County
40.741257,-73.99383,New York County
40.760315,-73.983345,New York County
40.7206,-73.99497,New York County
40.78293,-73.83085,Queens County
40.849068,-73.63492,Nassau County
40.76056,-73.985855,New York County
40.729557,-73.97713,New York County
40.588497,-73.68305,Nassau County
40.728523,-73.999985,New York County
40.661835,-73.99282,Kings County
40.73648,-73.98915,New York County
40.775818,-73.958916,New York County
40.741817,-73.992,New York County
40.720123,-73.98738,New York County
40.63516,-73.962746,Kings County
40.77868,-73.95617,New York County
40.723816,-74.00352,New York County
40.758766,-73.978714,New York County
40.714294,-73.94449,Kings County
40.769558,-73.95453,New York County
40.742455,-73.98977,New York County
40.722633,-73.99535,New York County
40.735676,-73.99383,New York County
40.772038,-73.95905,New York County
40.736794,-73.984604,New York County
40.626186,-74.129875,Richmond County
40.728294,-73.991196,New York County
40.785534,-73.97286,New York County
40.74587,-74.00254,New York County
42.793972,-74.00556,Schenectady County
40.68145,-73.9799,Kings County
40.83136,-73.99266,Bergen County
40.673088,-74.00176,Kings County
40.73238,-73.99919,New York County
40.75407,-73.99226,New York County
40.758507,-73.976524,New York County
40.733154,-73.991,New York County
41.518936,-73.88857,Dutchess County
40.727993,-73.98433,New York County
40.723595,-73.93812,Kings County
40.69328,-73.99136,Kings County
40.762783,-73.993034,New York County
40.752285,-73.9858,New York County
40.77128,-73.98193,New York County
40.742355,-74.00398,New York County
40.71813,-73.959946,Kings County
40.185764,-74.87015,Bucks County
40.74451,-73.99662,New York County
40.72139,-73.9882,New York County
40.906887,-74.13384,Passaic County
40.775635,-73.95355,New York County
40.71133,-74.01314,New York County
40.71994,-74.004906,New York County
40.7538,-73.98682,New York County
40.801144,-74.24609,Essex County
40.723034,-73.99741,New York County
40.771885,-73.98114,New York County
40.76091,-73.99104,New York County
40.575016,-74.167725,Richmond County
40.757984,-73.98603,New York County
40.741295,-73.98567,New York County
40.86552,-74.194626,Passaic County
40.776012,-73.91048,Queens County
40.784355,-74.024635,Hudson County
40.734818,-74.059425,Hudson County
40.89054,-74.148575,Passaic County
40.67222,-73.9573,Kings County
40.755886,-73.9785,New York County
40.732758,-73.98576,New York County
40.745132,-73.99815,New York County
40.75215,-73.98395,New York County
40.74601,-73.99987,New York County
40.69375,-73.96451,Kings County
40.741043,-73.879906,Queens County
40.721687,-73.99723,New York County
40.73224,-74.00184,New York County
40.949657,-73.83413,Westchester County
40.744217,-73.98854,New York County
40.72719,-73.98557,New York County
40.7203,-73.84469,Queens County
40.746105,-74.02414,Hudson County
40.795227,-73.97119,New York County
40.74543,-73.99852,New York County
40.744377,-74.00286,New York County
40.835613,-74.08632,Bergen County
40.76091,-73.9812,New York County
40.733585,-73.86413,Queens County
40.803173,-74.01201,Hudson County
40.718662,-73.98926,New York County
40.92827,-73.90476,Westchester County
40.734314,-74.16994,Essex County
40.725166,-73.98025,New York County
40.722412,-73.99948,New York County
40.974316,-73.864006,Westchester County
40.737713,-74.00802,New York County
40.734154,-73.869385,Queens County
40.706333,-73.92279,Kings County
40.76244,-73.98241,New York County
40.54641,-74.2238,Richmond County
40.75038,-73.97403,New York County
40.649532,-73.79476,Queens County
40.712933,-74.00964,New York County
40.79825,-73.961136,New York County
40.04398,-75.394684,Delaware County
40.65573,-73.83891,Queens County
40.779823,-73.947296,New York County
40.713123,-74.00063,New York County
40.74775,-73.987114,New York County
40.70088,-74.070984,Hudson County
40.688366,-73.989006,Kings County
40.722385,-74.00269,New York County
40.731155,-73.98873,New York County
40.77813,-74.13163,Hudson
40.779034,-73.77886,Queens County
40.890514,-74.268394,Essex County
40.74401,-73.98565,New York County
40.887146,-73.90456,Bronx County
40.67315,-73.9662,Kings County
40.66367,-73.911674,Kings County
40.747967,-73.98734,New York County
40.76191,-73.979095,New York County
40.70756,-73.940445,Kings County
40.748093,-73.9861,New York County
40.702637,-73.993004,Kings County
40.73108,-74.065765,Hudson County
40.754227,-73.976685,New York County
40.716835,-74.00745,New York County
40.836964,-74.0922,Bergen County
40.917046,-73.780716,Westchester County
40.79057,-74.056335,Hudson County
40.76098,-73.83023,Queens County
40.778503,-73.98209,New York County
40.721046,-73.94076,Kings County
40.758747,-73.98939,New York County
40.757942,-73.98555,New York County
40.756165,-73.997086,New York County
40.75687,-73.967285,New York County
40.75182,-73.976616,New York County
40.595055,-73.50454,Nassau County
40.710648,-74.0025,New York County
39.861305,-75.3004,Delaware County
40.7797,-73.95599,New York County
40.739452,-73.992165,New York County
40.780563,-73.95929,New York County
40.761715,-73.96862,New York County
40.731113,-73.69321,Nassau County
40.720413,-74.04379,Hudson County
40.760838,-73.92328,Queens County
40.774452,-73.954346,New York County
40.750828,-73.98772,New York County
40.721333,-73.98826,New York County
40.828392,-73.9261,Bronx County
40.75213,-73.98607,New York County
40.734634,-74.002205,New York County
40.685783,-73.99424,Kings County
40.737373,-73.98425,New York County
40.74079,-74.005325,New York County
40.74133,-73.98121,New York County
40.753265,-73.97214,New York County
40.68312,-73.97598,Kings County
40.71489,-73.94452,Kings County
40.047215,-74.84025,Burlington County
40.76187,-73.979485,New York County
40.858456,-73.60996,Nassau County
40.760723,-73.990364,New York County
40.724594,-73.991646,New York County
40.760685,-73.98998,New York County
40.749924,-73.99016,New York County
40.682037,-73.980225,Kings County
40.7445,-73.99068,New York County
40.892384,-74.15727,Passaic County
40.772552,-73.92271,Queens County
40.758327,-73.98546,New York County
40.76018,-73.99301,New York County
40.69474,-74.23116,Union County
40.8747,-74.27551,Essex County
40.774338,-74.03366,Hudson County
40.92816,-73.85325,Westchester County
40.7593,-73.9919,New York County
40.75287,-73.987175,New York County
40.719444,-73.98769,New York County
40.812405,-74.12329,Bergen County
40.813683,-74.2175,Essex County
40.76518,-73.97187,New York County
40.918774,-74.077225,Bergen County
40.771362,-73.94771,New York County
40.82241,-73.940895,New York County
40.708103,-73.6915,Nassau County
40.7275,-74.00063,New York County
40.913292,-74.233376,Passaic County
40.81343,-73.941864,New York County
40.74566,-74.02848,Hudson County
40.91711,-74.05885,Bergen County
40.65524,-73.962296,Kings County
40.806923,-73.98965,Bergen County
40.674007,-73.98224,Kings County
40.75993,-73.974205,New York County
40.873642,-73.90812,Bronx County
40.753273,-73.98228,New York County
40.745567,-73.98563,New York County
40.732628,-73.98555,New York County
40.829918,-73.68352,Nassau County
40.75956,-73.98523,New York County
40.75313,-73.9801,New York County
40.74795,-73.97705,New York County
40.777424,-73.948944,New York County
40.69364,-73.96465,Kings County
40.74044,-73.984886,New York County
40.737194,-73.99641,New York County
40.75904,-73.98509,New York County
40.72292,-73.98826,New York County
40.72785,-73.983864,New York County
40.681255,-73.976974,Kings County
40.747814,-73.976685,New York County
40.72214,-73.99625,New York County
40.782726,-73.65951,Nassau County
40.57209,-74.10839,Richmond County
40.731796,-73.98567,New York County
40.761192,-73.98701,New York County
40.75926,-73.98146,New York County
40.751614,-73.99361,New York County
40.892273,-74.2641,Passaic County
40.732674,-73.99122,New York County
40.777565,-73.95196,New York County
40.747723,-73.98653,New York County
40.748177,-73.987564,New York County
40.765263,-73.98755,New York County
40.7156,-73.99818,New York County
40.812347,-74.12278,Bergen County
43.10192,-77.54103,Monroe County
40.77389,-73.98214,New York County
40.725746,-74.009125,New York County
40.734352,-74.00251,New York County
40.764866,-73.99154,New York County
40.87342,-74.12188,Passaic County
40.74024,-73.984245,New York County
40.76175,-73.975365,New York County
40.721226,-73.9946,New York County
39.253513,-74.62914,Cape May County
40.673615,-73.99171,Kings County
40.81316,-74.21692,Essex County
40.737835,-74.00014,New York County
40.64953,-73.7831,Queens County
40.715393,-73.99759,New York County
40.725014,-73.99704,New York County
40.763504,-73.98905,New York County
40.745155,-73.99876,New York County
40.734997,-73.99335,New York County
40.71878,-74.01014,New York County
40.457592,-74.296074,Middlesex County
40.804108,-74.14554,Essex County
40.722466,-73.99931,New York County
40.730476,-74.001976,New York County
40.74278,-74.00063,New York County
40.826862,-74.10638,Bergen County
40.726406,-74.005516,New York County
40.66354,-73.93011,Kings County
40.72129,-73.99426,New York County
40.879936,-73.88087,Bronx County
40.047905,-74.84228,Burlington County
40.777603,-73.976845,New York County
40.285843,-74.50149,Middlesex County
40.74434,-73.990425,New York County
40.717976,-73.98536,New York County
40.72729,-73.99378,New York County
40.238373,-75.22747,Montgomery County
40.71405,-73.94931,Kings County
40.6774,-73.98258,Kings County
40.86264,-74.14068,Passaic County
40.758457,-73.98914,New York County
40.731846,-73.983864,New York County
40.74986,-73.98996,New York County
40.755074,-73.97102,New York County
40.814133,-73.983246,Bergen County
40.720932,-73.95663,Kings County
40.679905,-73.9641,Kings County
40.76491,-73.91735,Queens County
40.810123,-74.25819,Essex County
40.771725,-73.953255,New York County
43.266247,-77.67015,Monroe County
40.75001,-73.99503,New York County
40.746426,-73.99396,New York County
40.77424,-73.8725,Queens County
40.716427,-74.00966,New York County
40.808018,-73.9454,New York County
40.745876,-73.90101,Queens County
40.867275,-73.92087,New York County
40.71641,-73.99903,New York County
40.70676,-73.92322,Kings County
40.677685,-73.984,Kings County
40.731544,-73.98283,New York County
40.72529,-73.99801,New York County
40.845474,-73.99975,Bergen County
40.761063,-73.82943,Queens County
40.78069,-73.77579,Queens County
40.75909,-73.98592,New York County
40.709717,-74.010506,New York County
40.731426,-73.99431,New York County
40.762405,-73.987656,New York County
40.93996,-74.11891,Bergen County
40.70815,-74.01454,New York County
40.738033,-74.0275,Hudson County
40.734352,-73.99086,New York County
40.70157,-73.928795,Kings County
40.740753,-74.00796,New York County
40.802116,-73.94945,New York County
40.72752,-73.98867,New York County
40.71207,-73.95108,Kings County
40.628822,-73.89483,Kings County
40.714382,-73.956474,Kings County
40.917896,-74.07637,Bergen County
40.748905,-73.98599,New York County
40.766705,-73.92138,Queens County
40.734055,-73.87085,Queens County
40.58159,-73.98869,Kings County
40.86374,-73.97497,Bergen County
40.738655,-73.993774,New York County
40.71789,-73.99794,New York County
40.660168,-74.1073,Hudson County
40.76402,-73.91499,Queens County
40.771687,-73.98231,New York County
40.79297,-73.924286,New York County
40.73508,-73.98571,New York County
40.76169,-74.07424,Hudson County
40.921898,-74.18431,Passaic County
40.694157,-73.991875,Kings County
40.745495,-73.98326,New York County
40.69434,-73.91874,Kings County
40.717564,-74.00022,New York County
40.75558,-73.98854,New York County
40.718925,-74.0018,New York County
40.835396,-73.88006,Bronx County
40.725883,-74.05204,Hudson County
40.761673,-73.98344,New York County
40.72596,-73.9897,New York County
40.7529,-73.99116,New York County
40.729397,-73.987175,New York County
40.728546,-73.999596,New York County
40.666492,-73.9627,Kings County
40.668743,-73.933624,Kings County
40.03633,-75.37342,Delaware County
40.732788,-74.008606,New York County
40.754517,-73.9734,New York County
40.70431,-73.99239,Kings County
40.76459,-73.971214,New York County
40.75773,-73.971565,New York County
40.75412,-73.98403,New York County
40.738667,-73.9753,New York County
40.62633,-74.13201,Richmond County
40.785946,-73.97633,New York County
40.46269,-74.45196,Middlesex County
40.73917,-73.97031,New York County
40.73584,-74.00076,New York County
40.76185,-73.96641,New York County
40.728954,-73.984436,New York County
40.763996,-73.97269,New York County
40.76114,-73.98567,New York County
40.742443,-73.9805,New York County
40.77393,-73.954636,New York County
40.78014,-73.95026,New York County
43.203873,-77.47666,Monroe County
44.662277,-75.02642,Saint Lawrence County
40.74321,-74.0089,New York County
40.77104,-73.98325,New York County
40.726437,-74.00225,New York County
40.967087,-73.86929,Westchester County
40.748573,-73.985794,New York County
40.74861,-74.02749,Hudson County
40.76824,-73.98191,New York County
